DATASET NAME,ALGORITHM NAME,CORRELATION METHOD,SUBSET OF FEATURES,CURRENT FEATURE SUBSET,CURRENT FEATURE SUBSET CORRELATIONS,CURRENT PERFORMANCE,CURRENT RUNTIME,BASELINE PERFORMANCE,BASELINE RUNTIME
BreastCancer,LightGBM,SU,20,"['id', 'smoothness_se', 'radius_se', 'concavity_mean', 'concave points_mean', 'perimeter_mean', 'area_mean', 'concavity_worst', 'concave points_worst', 'area_worst', 'perimeter_se', 'radius_worst', 'concavity_se', 'area_se', 'compactness_worst', 'compactness_se', 'perimeter_worst', 'fractal_dimension_se', 'compactness_mean', 'fractal_dimension_worst', 'diagnosis']","[('id', 0.19460493691309222), ('smoothness_se', 0.19449278742009846), ('radius_se', 0.19446782597919807), ('concavity_mean', 0.1944678259791977), ('concave points_mean', 0.19400098070391159), ('perimeter_mean', 0.19377506925898694), ('area_mean', 0.19312553594895834), ('concavity_worst', 0.19303782778049608), ('concave points_worst', 0.19272807658863111), ('area_worst', 0.19248034255800625), ('perimeter_se', 0.1924803425580059), ('radius_worst', 0.19183737165912984), ('concavity_se', 0.19080012757466144), ('area_se', 0.19064501283353205), ('compactness_worst', 0.19048915352071444), ('compactness_se', 0.19035967823450722), ('perimeter_worst', 0.18973519904493033), ('fractal_dimension_se', 0.1891145421705868), ('compactness_mean', 0.1890083470721036), ('fractal_dimension_worst', 0.1857395718639937)]",0.9649122807017544,1.2760190963745117,0.9649122807017544,2.411687135696411
BreastCancer,LightGBM,SU,30,"['id', 'smoothness_se', 'radius_se', 'concavity_mean', 'concave points_mean', 'perimeter_mean', 'area_mean', 'concavity_worst', 'concave points_worst', 'area_worst', 'perimeter_se', 'radius_worst', 'concavity_se', 'area_se', 'compactness_worst', 'compactness_se', 'perimeter_worst', 'fractal_dimension_se', 'compactness_mean', 'fractal_dimension_worst', 'radius_mean', 'symmetry_worst', 'texture_worst', 'texture_se', 'concave points_se', 'fractal_dimension_mean', 'texture_mean', 'symmetry_se', 'smoothness_mean', 'smoothness_worst', 'diagnosis']","[('id', 0.19460493691309222), ('smoothness_se', 0.19449278742009846), ('radius_se', 0.19446782597919807), ('concavity_mean', 0.1944678259791977), ('concave points_mean', 0.19400098070391159), ('perimeter_mean', 0.19377506925898694), ('area_mean', 0.19312553594895834), ('concavity_worst', 0.19303782778049608), ('concave points_worst', 0.19272807658863111), ('area_worst', 0.19248034255800625), ('perimeter_se', 0.1924803425580059), ('radius_worst', 0.19183737165912984), ('concavity_se', 0.19080012757466144), ('area_se', 0.19064501283353205), ('compactness_worst', 0.19048915352071444), ('compactness_se', 0.19035967823450722), ('perimeter_worst', 0.18973519904493033), ('fractal_dimension_se', 0.1891145421705868), ('compactness_mean', 0.1890083470721036), ('fractal_dimension_worst', 0.1857395718639937), ('radius_mean', 0.18505241055466257), ('symmetry_worst', 0.18436075709254024), ('texture_worst', 0.1817432352628161), ('texture_se', 0.1802987055124972), ('concave points_se', 0.18014122014712997), ('fractal_dimension_mean', 0.17974395901650883), ('texture_mean', 0.1780781399749552), ('symmetry_se', 0.17676920997130185), ('smoothness_mean', 0.1725829806183996), ('smoothness_worst', 0.164728931373897)]",0.9649122807017544,1.1888751983642578,0.9649122807017544,2.411687135696411
BreastCancer,LightGBM,IG,5,"['id', 'smoothness_se', 'radius_se', 'concavity_mean', 'concave points_mean', 'diagnosis']","[('id', 0.9517626756348312), ('smoothness_se', 0.947367071239225), ('radius_se', 0.9429714668436242), ('concavity_mean', 0.9429714668436224), ('concave points_mean', 0.9385758624480198)]",0.9298245614035088,1.2463223934173584,0.9649122807017544,2.411687135696411
BreastCancer,LightGBM,IG,10,"['id', 'smoothness_se', 'radius_se', 'concavity_mean', 'concave points_mean', 'area_worst', 'area_mean', 'perimeter_mean', 'concavity_worst', 'perimeter_se', 'diagnosis']","[('id', 0.9517626756348312), ('smoothness_se', 0.947367071239225), ('radius_se', 0.9429714668436242), ('concavity_mean', 0.9429714668436224), ('concave points_mean', 0.9385758624480198), ('area_worst', 0.9341802580524137), ('area_mean', 0.9341802580524137), ('perimeter_mean', 0.9341802580524137), ('concavity_worst', 0.9341802580524137), ('perimeter_se', 0.9341802580524119)]",0.956140350877193,1.2221815586090088,0.9649122807017544,2.411687135696411
BreastCancer,LightGBM,IG,20,"['id', 'smoothness_se', 'radius_se', 'concavity_mean', 'concave points_mean', 'area_worst', 'area_mean', 'perimeter_mean', 'concavity_worst', 'perimeter_se', 'compactness_se', 'concavity_se', 'compactness_worst', 'area_se', 'fractal_dimension_se', 'compactness_mean', 'concave points_worst', 'perimeter_worst', 'radius_worst', 'fractal_dimension_worst', 'diagnosis']","[('id', 0.9517626756348312), ('smoothness_se', 0.947367071239225), ('radius_se', 0.9429714668436242), ('concavity_mean', 0.9429714668436224), ('concave points_mean', 0.9385758624480198), ('area_worst', 0.9341802580524137), ('area_mean', 0.9341802580524137), ('perimeter_mean', 0.9341802580524137), ('concavity_worst', 0.9341802580524137), ('perimeter_se', 0.9341802580524119), ('compactness_se', 0.9237299558498568), ('concavity_se', 0.9209934448656023), ('compactness_worst', 0.9193343514542525), ('area_se', 0.9176752580429044), ('fractal_dimension_se', 0.9165978404699962), ('compactness_mean', 0.9149387470586481), ('concave points_worst', 0.9149387470586481), ('perimeter_worst', 0.9122022360743935), ('radius_worst', 0.902829351444745), ('fractal_dimension_worst', 0.8990154228875804)]",0.9649122807017544,1.3067357540130615,0.9649122807017544,2.411687135696411
BreastCancer,LightGBM,IG,30,"['id', 'smoothness_se', 'radius_se', 'concavity_mean', 'concave points_mean', 'area_worst', 'area_mean', 'perimeter_mean', 'concavity_worst', 'perimeter_se', 'compactness_se', 'concavity_se', 'compactness_worst', 'area_se', 'fractal_dimension_se', 'compactness_mean', 'concave points_worst', 'perimeter_worst', 'radius_worst', 'fractal_dimension_worst', 'symmetry_worst', 'radius_mean', 'texture_worst', 'texture_se', 'concave points_se', 'fractal_dimension_mean', 'texture_mean', 'symmetry_se', 'smoothness_mean', 'symmetry_mean', 'diagnosis']","[('id', 0.9517626756348312), ('smoothness_se', 0.947367071239225), ('radius_se', 0.9429714668436242), ('concavity_mean', 0.9429714668436224), ('concave points_mean', 0.9385758624480198), ('area_worst', 0.9341802580524137), ('area_mean', 0.9341802580524137), ('perimeter_mean', 0.9341802580524137), ('concavity_worst', 0.9341802580524137), ('perimeter_se', 0.9341802580524119), ('compactness_se', 0.9237299558498568), ('concavity_se', 0.9209934448656023), ('compactness_worst', 0.9193343514542525), ('area_se', 0.9176752580429044), ('fractal_dimension_se', 0.9165978404699962), ('compactness_mean', 0.9149387470586481), ('concave points_worst', 0.9149387470586481), ('perimeter_worst', 0.9122022360743935), ('radius_worst', 0.902829351444745), ('fractal_dimension_worst', 0.8990154228875804), ('symmetry_worst', 0.8852469338623274), ('radius_mean', 0.8737192140868606), ('texture_worst', 0.8709827031026025), ('texture_se', 0.8665870987069999), ('concave points_se', 0.8638505877227454), ('fractal_dimension_mean', 0.8621914943113973), ('texture_mean', 0.845686494301888), ('symmetry_se', 0.8456864943018862), ('smoothness_mean', 0.8187311920898219), ('symmetry_mean', 0.7654022635041278)]",0.9649122807017544,1.2969250679016113,0.9649122807017544,2.411687135696411
BreastCancer,LightGBM,Relief,5,"['id', 'area_worst', 'area_mean', 'perimeter_worst', 'area_se', 'diagnosis']","[('id', 226832.71), ('area_worst', 646.7500000000002), ('area_mean', 411.45599999999985), ('perimeter_worst', 43.05219999999999), ('area_se', 36.47305999999999)]",0.9824561403508771,4.23007345199585,0.9649122807017544,2.411687135696411
BreastCancer,LightGBM,Relief,10,"['id', 'area_worst', 'area_mean', 'perimeter_worst', 'area_se', 'perimeter_mean', 'texture_worst', 'radius_worst', 'texture_mean', 'radius_mean', 'diagnosis']","[('id', 145076.67), ('area_worst', 611.769), ('area_mean', 370.40800000000013), ('perimeter_worst', 39.855099999999986), ('area_se', 35.54071), ('perimeter_mean', 27.871699999999997), ('texture_worst', 8.3075), ('radius_worst', 5.668680000000002), ('texture_mean', 5.221700000000002), ('radius_mean', 3.9707600000000003)]",0.9473684210526315,4.299943685531616,0.9649122807017544,2.411687135696411
BreastCancer,LightGBM,Relief,20,"['id', 'area_worst', 'area_mean', 'perimeter_worst', 'area_se', 'perimeter_mean', 'texture_worst', 'radius_worst', 'texture_mean', 'radius_mean', 'perimeter_se', 'texture_se', 'concavity_worst', 'compactness_worst', 'radius_se', 'concavity_mean', 'concave points_worst', 'symmetry_worst', 'compactness_mean', 'concave points_mean', 'diagnosis']","[('id', 123056.64), ('area_worst', 648.0620000000001), ('area_mean', 408.96299999999997), ('perimeter_worst', 43.058200000000014), ('area_se', 33.820800000000006), ('perimeter_mean', 30.318400000000015), ('texture_worst', 8.431399999999996), ('radius_worst', 5.9582000000000015), ('texture_mean', 5.094100000000001), ('radius_mean', 4.28007), ('perimeter_se', 1.7916090000000005), ('texture_se', 0.595375), ('concavity_worst', 0.3738114800000001), ('compactness_worst', 0.25124359999999996), ('radius_se', 0.23777499999999993), ('concavity_mean', 0.12979101), ('concave points_worst', 0.10931107999999995), ('symmetry_worst', 0.08739500000000001), ('compactness_mean', 0.08045999999999999), ('concave points_mean', 0.05930831000000001)]",0.956140350877193,4.178948402404785,0.9649122807017544,2.411687135696411
BreastCancer,LightGBM,Relief,30,"['id', 'area_worst', 'area_mean', 'perimeter_worst', 'area_se', 'perimeter_mean', 'texture_worst', 'texture_mean', 'radius_worst', 'radius_mean', 'perimeter_se', 'texture_se', 'concavity_worst', 'radius_se', 'compactness_worst', 'concavity_mean', 'concave points_worst', 'symmetry_worst', 'compactness_mean', 'concave points_mean', 'symmetry_mean', 'concavity_se', 'smoothness_worst', 'fractal_dimension_worst', 'compactness_se', 'smoothness_mean', 'symmetry_se', 'fractal_dimension_mean', 'concave points_se', 'smoothness_se', 'diagnosis']","[('id', 34661.73), ('area_worst', 609.772), ('area_mean', 369.67500000000007), ('perimeter_worst', 40.5482), ('area_se', 36.86928), ('perimeter_mean', 27.764899999999994), ('texture_worst', 8.621299999999998), ('texture_mean', 6.148599999999998), ('radius_worst', 5.655949999999999), ('radius_mean', 3.9073600000000006), ('perimeter_se', 1.8521629999999996), ('texture_se', 0.506636), ('concavity_worst', 0.33207817999999995), ('radius_se', 0.2598310000000002), ('compactness_worst', 0.22137620000000005), ('concavity_mean', 0.11932187999999998), ('concave points_worst', 0.09768690000000001), ('symmetry_worst', 0.09519899999999999), ('compactness_mean', 0.07047879999999998), ('concave points_mean', 0.054248670000000006), ('symmetry_mean', 0.034387999999999995), ('concavity_se', 0.028562229999999994), ('smoothness_worst', 0.025835999999999984), ('fractal_dimension_worst', 0.023108799999999992), ('compactness_se', 0.017963099999999996), ('smoothness_mean', 0.0146404), ('symmetry_se', 0.00797143), ('fractal_dimension_mean', 0.007323199999999999), ('concave points_se', 0.006043829999999999), ('smoothness_se', 0.002671260000000001)]",0.9649122807017544,4.255135536193848,0.9649122807017544,2.411687135696411
InternetAds,LightGBM,Pearson,5,"['ancurl*com', 'url*ads', 'ancurl*click', 'ancurl*redirect', 'ancurl*ng', 'class']","[('ancurl*com', 0.5913137054127955), ('url*ads', 0.5362778755285573), ('ancurl*click', 0.5150998928635125), ('ancurl*redirect', 0.4628784425256461), ('ancurl*ng', 0.44920321660234974)]",0.926829268292683,1.8100297451019287,0.9649390243902439,3.7470004558563232
InternetAds,LightGBM,Pearson,10,"['ancurl*com', 'url*ads', 'ancurl*click', 'ancurl*redirect', 'ancurl*ng', 'alt*click', 'alt*click+here', 'alt*here', 'ancurl*adid', 'ancurl*type', 'class']","[('ancurl*com', 0.5913137054127955), ('url*ads', 0.5362778755285573), ('ancurl*click', 0.5150998928635125), ('ancurl*redirect', 0.4628784425256461), ('ancurl*ng', 0.44920321660234974), ('alt*click', 0.4355085794967018), ('alt*click+here', 0.432969794678017), ('alt*here', 0.4255261884786836), ('ancurl*adid', 0.41849251198783777), ('ancurl*type', 0.41210644263078294)]",0.926829268292683,1.8425238132476807,0.9649390243902439,3.7470004558563232
InternetAds,LightGBM,Pearson,25,"['ancurl*com', 'url*ads', 'ancurl*click', 'ancurl*redirect', 'ancurl*ng', 'alt*click', 'alt*click+here', 'alt*here', 'ancurl*adid', 'ancurl*type', 'ancurl*type+click', 'ancurl*profileid', 'ancurl*runid', 'ancurl*ng+type', 'ancurl*event', 'ancurl*event+ng', 'ancurl*2f', 'ancurl*http+2f', 'ancurl*redirect+http', 'width', 'ancurl*http+www', 'alt*for', 'ancurl*2fwww', 'ancurl*2f+2fwww', 'alt*here+for', 'class']","[('ancurl*com', 0.5913137054127955), ('url*ads', 0.5362778755285573), ('ancurl*click', 0.5150998928635125), ('ancurl*redirect', 0.4628784425256461), ('ancurl*ng', 0.44920321660234974), ('alt*click', 0.4355085794967018), ('alt*click+here', 0.432969794678017), ('alt*here', 0.4255261884786836), ('ancurl*adid', 0.41849251198783777), ('ancurl*type', 0.41210644263078294), ('ancurl*type+click', 0.38901511401352706), ('ancurl*profileid', 0.38901511401352706), ('ancurl*runid', 0.38901511401352706), ('ancurl*ng+type', 0.38901511401352706), ('ancurl*event', 0.38901511401352706), ('ancurl*event+ng', 0.38901511401352706), ('ancurl*2f', 0.389015114013527), ('ancurl*http+2f', 0.38561432648425414), ('ancurl*redirect+http', 0.38561432648425414), ('width', 0.3753547035785683), ('ancurl*http+www', 0.36818194042191643), ('alt*for', 0.3264042692257843), ('ancurl*2fwww', 0.3147094636809873), ('ancurl*2f+2fwww', 0.3147094636809873), ('alt*here+for', 0.3013582509413084)]",0.948170731707317,2.1923789978027344,0.9649390243902439,3.7470004558563232
InternetAds,LightGBM,Pearson,50,"['ancurl*com', 'url*ads', 'ancurl*click', 'ancurl*redirect', 'ancurl*ng', 'alt*click', 'alt*click+here', 'alt*here', 'ancurl*adid', 'ancurl*type', 'ancurl*type+click', 'ancurl*profileid', 'ancurl*runid', 'ancurl*ng+type', 'ancurl*event', 'ancurl*event+ng', 'ancurl*2f', 'ancurl*http+2f', 'ancurl*redirect+http', 'width', 'ancurl*http+www', 'alt*for', 'ancurl*2fwww', 'ancurl*2f+2fwww', 'alt*here+for', 'ancurl*tagvalues', 'ancurl*familyid', 'ancurl*groupid', 'url*ad', 'ancurl*click+profileid', 'url*ng', 'ancurl*ad', 'ancurl*click+runid', 'ancurl*cid', 'origurl*bin', 'ancurl*cat', 'ancurl*bin', 'local', 'url*ads+media', 'ancurl*groupid+1', 'ancurl*1+familyid', 'url*image+ng', 'ancurl*image', 'ancurl*site', 'ancurl*clickthru', 'ancurl*dll', 'ancurl*edition', 'ancurl*acc', 'url*media+images', 'ancurl*acc+clickthru', 'class']","[('ancurl*com', 0.5913137054127955), ('url*ads', 0.5362778755285573), ('ancurl*click', 0.5150998928635125), ('ancurl*redirect', 0.4628784425256461), ('ancurl*ng', 0.44920321660234974), ('alt*click', 0.4355085794967018), ('alt*click+here', 0.432969794678017), ('alt*here', 0.4255261884786836), ('ancurl*adid', 0.41849251198783777), ('ancurl*type', 0.41210644263078294), ('ancurl*type+click', 0.38901511401352706), ('ancurl*profileid', 0.38901511401352706), ('ancurl*runid', 0.38901511401352706), ('ancurl*ng+type', 0.38901511401352706), ('ancurl*event', 0.38901511401352706), ('ancurl*event+ng', 0.38901511401352706), ('ancurl*2f', 0.389015114013527), ('ancurl*http+2f', 0.38561432648425414), ('ancurl*redirect+http', 0.38561432648425414), ('width', 0.3753547035785683), ('ancurl*http+www', 0.36818194042191643), ('alt*for', 0.3264042692257843), ('ancurl*2fwww', 0.3147094636809873), ('ancurl*2f+2fwww', 0.3147094636809873), ('alt*here+for', 0.3013582509413084), ('ancurl*tagvalues', 0.29882656215369147), ('ancurl*familyid', 0.29882656215369147), ('ancurl*groupid', 0.29882656215369147), ('url*ad', 0.2832296138732581), ('ancurl*click+profileid', 0.2799304507670726), ('url*ng', 0.27169479932942736), ('ancurl*ad', 0.26910360898148034), ('ancurl*click+runid', 0.26691786777741244), ('ancurl*cid', 0.26691786777741183), ('origurl*bin', 0.250881879745123), ('ancurl*cat', 0.24956873670267588), ('ancurl*bin', 0.24768597826360655), ('local', 0.24695019446906577), ('url*ads+media', 0.246927689899314), ('ancurl*groupid+1', 0.24168213920407272), ('ancurl*1+familyid', 0.24168213920407272), ('url*image+ng', 0.2416821392040725), ('ancurl*image', 0.2404582811442508), ('ancurl*site', 0.23926411052877708), ('ancurl*clickthru', 0.2363243524971875), ('ancurl*dll', 0.2350808335449481), ('ancurl*edition', 0.23084651023057115), ('ancurl*acc', 0.23084651023057115), ('url*media+images', 0.23084651023057115), ('ancurl*acc+clickthru', 0.23084651023057115)]",0.9557926829268293,2.690549850463867,0.9649390243902439,3.7470004558563232
